10.133,2866.200,9.926,1.169,4.000,0
20.265,2899.500,9.958,1.177,4.000,1
30.398,2916.700,9.974,1.181,4.000,2
40.530,2927.800,9.985,1.183,4.000,3
50.663,2935.800,9.992,1.185,4.000,4
60.795,2942.000,9.998,1.187,4.000,5
70.927,2947.000,10.003,1.188,4.000,6
81.060,2951.100,10.007,1.190,4.000,7
91.192,2954.600,10.010,1.191,4.000,8
101.330,2957.600,10.013,1.191,4.000,9
111.460,2960.300,10.016,1.192,4.000,10
121.590,2962.600,10.018,1.193,4.000,11
131.720,2964.700,10.020,1.193,4.000,12
141.850,2966.600,10.022,1.194,4.000,13
151.990,2968.300,10.023,1.195,4.000,14
162.120,2969.800,10.025,1.195,4.000,15
172.250,2971.300,10.026,1.195,4.000,16
182.380,2972.600,10.027,1.196,4.000,17
192.520,2973.800,10.029,1.196,4.000,18
202.650,2975.000,10.030,1.197,4.000,19
212.780,2976.000,10.031,1.197,4.000,20
222.910,2977.000,10.032,1.197,4.000,21
233.050,2978.000,10.033,1.197,4.000,22
243.180,2978.900,10.033,1.198,4.000,23
10.133,2898.800,10.106,1.166,4.100,0
20.265,2935.100,10.141,1.173,4.100,1
30.398,2953.900,10.159,1.177,4.100,2
40.530,2966.200,10.171,1.180,4.100,3
50.663,2975.200,10.179,1.182,4.100,4
60.795,2982.100,10.186,1.183,4.100,5
70.927,2987.600,10.192,1.185,4.100,6
81.060,2992.200,10.196,1.186,4.100,7
91.192,2996.100,10.200,1.187,4.100,8
101.330,2999.500,10.203,1.188,4.100,9
111.460,3002.500,10.206,1.189,4.100,10
121.590,3005.100,10.209,1.189,4.100,11
131.720,3007.500,10.211,1.190,4.100,12
141.850,3009.600,10.213,1.190,4.100,13
151.990,3011.500,10.215,1.191,4.100,14
162.120,3013.300,10.217,1.192,4.100,15
172.250,3014.900,10.218,1.192,4.100,16
182.380,3016.400,10.220,1.192,4.100,17
192.520,3017.800,10.221,1.193,4.100,18
202.650,3019.100,10.222,1.193,4.100,19
212.780,3020.300,10.224,1.193,4.100,20
222.910,3021.500,10.225,1.194,4.100,21
233.050,3022.500,10.226,1.194,4.100,22
243.180,3023.500,10.227,1.194,4.100,23
10.133,2929.800,10.283,1.162,4.200,0
20.265,2969.000,10.322,1.169,4.200,1
30.398,2989.500,10.342,1.173,4.200,2
40.530,3003.000,10.355,1.176,4.200,3
50.663,3012.900,10.365,1.178,4.200,4
60.795,3020.500,10.373,1.180,4.200,5
70.927,3026.600,10.379,1.181,4.200,6
81.060,3031.800,10.384,1.182,4.200,7
91.192,3036.100,10.388,1.183,4.200,8
101.330,3039.900,10.392,1.184,4.200,9
111.460,3043.200,10.395,1.185,4.200,10
121.590,3046.100,10.398,1.186,4.200,11
131.720,3048.800,10.401,1.186,4.200,12
141.850,3051.100,10.403,1.187,4.200,13
151.990,3053.300,10.405,1.188,4.200,14
162.120,3055.300,10.407,1.188,4.200,15
172.250,3057.100,10.409,1.189,4.200,16
182.380,3058.800,10.411,1.189,4.200,17
192.520,3060.400,10.412,1.189,4.200,18
202.650,3061.800,10.414,1.190,4.200,19
212.780,3063.200,10.415,1.190,4.200,20
222.910,3064.500,10.417,1.190,4.200,21
233.050,3065.700,10.418,1.191,4.200,22
243.180,3066.800,10.419,1.191,4.200,23
10.133,2959.100,10.459,1.159,4.300,0
20.265,3001.200,10.501,1.166,4.300,1
30.398,3023.500,10.523,1.170,4.300,2
40.530,3038.200,10.538,1.173,4.300,3
50.663,3049.000,10.549,1.175,4.300,4
60.795,3057.300,10.558,1.176,4.300,5
70.927,3064.100,10.564,1.178,4.300,6
81.060,3069.700,10.570,1.179,4.300,7
91.192,3074.500,10.575,1.180,4.300,8
101.330,3078.700,10.579,1.181,4.300,9
111.460,3082.400,10.583,1.182,4.300,10
121.590,3085.600,10.586,1.183,4.300,11
131.720,3088.600,10.589,1.183,4.300,12
141.850,3091.200,10.592,1.184,4.300,13
151.990,3093.600,10.595,1.184,4.300,14
162.120,3095.800,10.597,1.185,4.300,15
172.250,3097.800,10.599,1.185,4.300,16
182.380,3099.700,10.601,1.186,4.300,17
192.520,3101.500,10.603,1.186,4.300,18
202.650,3103.100,10.604,1.187,4.300,19
212.780,3104.600,10.606,1.187,4.300,20
222.910,3106.100,10.607,1.187,4.300,21
233.050,3107.400,10.609,1.188,4.300,22
243.180,3108.700,10.610,1.188,4.300,23
10.133,2986.800,10.632,1.156,4.400,0
20.265,3031.900,10.678,1.163,4.400,1
30.398,3055.900,10.703,1.167,4.400,2
40.530,3071.800,10.720,1.169,4.400,3
50.663,3083.500,10.732,1.171,4.400,4
60.795,3092.600,10.741,1.173,4.400,5
70.927,3100.000,10.749,1.175,4.400,6
81.060,3106.200,10.755,1.176,4.400,7
91.192,3111.500,10.761,1.177,4.400,8
101.330,3116.000,10.765,1.178,4.400,9
111.460,3120.100,10.770,1.179,4.400,10
121.590,3123.700,10.773,1.179,4.400,11
131.720,3126.900,10.777,1.180,4.400,12
141.850,3129.800,10.780,1.181,4.400,13
151.990,3132.500,10.782,1.181,4.400,14
162.120,3134.900,10.785,1.182,4.400,15
172.250,3137.200,10.787,1.182,4.400,16
182.380,3139.200,10.790,1.183,4.400,17
192.520,3141.200,10.792,1.183,4.400,18
202.650,3143.000,10.793,1.183,4.400,19
212.780,3144.700,10.795,1.184,4.400,20
222.910,3146.300,10.797,1.184,4.400,21
233.050,3147.800,10.798,1.185,4.400,22
243.180,3149.200,10.800,1.185,4.400,23
10.133,3013.100,10.804,1.153,4.500,0
20.265,3061.100,10.854,1.160,4.500,1
30.398,3086.800,10.881,1.164,4.500,2
40.530,3103.900,10.899,1.166,4.500,3
50.663,3116.500,10.912,1.168,4.500,4
60.795,3126.400,10.923,1.170,4.500,5
70.927,3134.400,10.931,1.171,4.500,6
81.060,3141.100,10.939,1.173,4.500,7
91.192,3146.900,10.945,1.174,4.500,8
101.330,3151.900,10.950,1.175,4.500,9
111.460,3156.300,10.955,1.175,4.500,10
121.590,3160.200,10.959,1.176,4.500,11
131.720,3163.800,10.963,1.177,4.500,12
141.850,3167.000,10.966,1.178,4.500,13
151.990,3169.900,10.969,1.178,4.500,14
162.120,3172.600,10.972,1.179,4.500,15
172.250,3175.000,10.975,1.179,4.500,16
182.380,3177.300,10.977,1.180,4.500,17
192.520,3179.500,10.979,1.180,4.500,18
202.650,3181.400,10.981,1.180,4.500,19
212.780,3183.300,10.983,1.181,4.500,20
222.910,3185.100,10.985,1.181,4.500,21
233.050,3186.700,10.987,1.182,4.500,22
243.180,3188.300,10.989,1.182,4.500,23
10.133,3037.900,10.975,1.150,4.600,0
20.265,3088.700,11.028,1.157,4.600,1
30.398,3116.100,11.058,1.161,4.600,2
40.530,3134.500,11.077,1.163,4.600,3
50.663,3148.000,11.092,1.165,4.600,4
60.795,3158.700,11.103,1.167,4.600,5
70.927,3167.300,11.113,1.169,4.600,6
81.060,3174.600,11.120,1.170,4.600,7
91.192,3180.800,11.127,1.171,4.600,8
101.330,3186.300,11.133,1.172,4.600,9
111.460,3191.100,11.138,1.173,4.600,10
121.590,3195.300,11.143,1.173,4.600,11
131.720,3199.200,11.147,1.174,4.600,12
141.850,3202.700,11.151,1.175,4.600,13
151.990,3205.900,11.154,1.175,4.600,14
162.120,3208.800,11.157,1.176,4.600,15
172.250,3211.500,11.160,1.176,4.600,16
182.380,3214.000,11.163,1.177,4.600,17
192.520,3216.300,11.166,1.177,4.600,18
202.650,3218.500,11.168,1.178,4.600,19
212.780,3220.600,11.170,1.178,4.600,20
222.910,3222.500,11.172,1.178,4.600,21
233.050,3224.300,11.174,1.179,4.600,22
243.180,3226.000,11.176,1.179,4.600,23
10.133,3061.400,11.143,1.148,4.700,0
20.265,3114.900,11.201,1.154,4.700,1
30.398,3144.000,11.232,1.158,4.700,2
40.530,3163.600,11.253,1.161,4.700,3
50.663,3178.100,11.269,1.163,4.700,4
60.795,3189.500,11.282,1.164,4.700,5
70.927,3198.800,11.292,1.166,4.700,6
81.060,3206.600,11.301,1.167,4.700,7
91.192,3213.300,11.308,1.168,4.700,8
101.330,3219.200,11.315,1.169,4.700,9
111.460,3224.400,11.320,1.170,4.700,10
121.590,3229.000,11.325,1.170,4.700,11
131.720,3233.200,11.330,1.171,4.700,12
141.850,3237.000,11.334,1.172,4.700,13
151.990,3240.400,11.338,1.172,4.700,14
162.120,3243.600,11.341,1.173,4.700,15
172.250,3246.600,11.345,1.173,4.700,16
182.380,3249.300,11.348,1.174,4.700,17
192.520,3251.800,11.351,1.174,4.700,18
202.650,3254.200,11.353,1.175,4.700,19
212.780,3256.500,11.356,1.175,4.700,20
222.910,3258.600,11.358,1.175,4.700,21
233.050,3260.500,11.360,1.176,4.700,22
243.180,3262.400,11.362,1.176,4.700,23
10.133,3083.500,11.309,1.146,4.800,0
20.265,3139.700,11.371,1.152,4.800,1
30.398,3170.500,11.405,1.155,4.800,2
40.530,3191.200,11.428,1.158,4.800,3
50.663,3206.700,11.445,1.160,4.800,4
60.795,3218.800,11.459,1.162,4.800,5
70.927,3228.800,11.470,1.163,4.800,6
81.060,3237.200,11.479,1.164,4.800,7
91.192,3244.400,11.487,1.165,4.800,8
101.330,3250.700,11.494,1.166,4.800,9
111.460,3256.300,11.501,1.167,4.800,10
121.590,3261.300,11.506,1.168,4.800,11
131.720,3265.800,11.511,1.168,4.800,12
141.850,3269.900,11.516,1.169,4.800,13
151.990,3273.600,11.520,1.170,4.800,14
162.120,3277.100,11.524,1.170,4.800,15
172.250,3280.200,11.528,1.171,4.800,16
182.380,3283.200,11.531,1.171,4.800,17
192.520,3286.000,11.534,1.172,4.800,18
202.650,3288.500,11.537,1.172,4.800,19
212.780,3291.000,11.540,1.172,4.800,20
222.910,3293.200,11.542,1.173,4.800,21
233.050,3295.400,11.545,1.173,4.800,22
243.180,3297.400,11.547,1.173,4.800,23
10.133,3104.300,11.474,1.143,4.900,0
20.265,3163.200,11.540,1.149,4.900,1
30.398,3195.600,11.576,1.153,4.900,2
40.530,3217.500,11.601,1.156,4.900,3
50.663,3233.900,11.619,1.158,4.900,4
60.795,3246.800,11.634,1.159,4.900,5
70.927,3257.400,11.646,1.160,4.900,6
81.060,3266.400,11.656,1.162,4.900,7
91.192,3274.100,11.665,1.163,4.900,8
101.330,3280.800,11.673,1.164,4.900,9
111.460,3286.800,11.680,1.164,4.900,10
121.590,3292.100,11.686,1.165,4.900,11
131.720,3297.000,11.691,1.166,4.900,12
141.850,3301.400,11.696,1.166,4.900,13
151.990,3305.400,11.701,1.167,4.900,14
162.120,3309.100,11.705,1.168,4.900,15
172.250,3312.500,11.709,1.168,4.900,16
182.380,3315.700,11.713,1.169,4.900,17
192.520,3318.700,11.716,1.169,4.900,18
202.650,3321.500,11.719,1.169,4.900,19
212.780,3324.100,11.722,1.170,4.900,20
222.910,3326.600,11.725,1.170,4.900,21
233.050,3328.900,11.728,1.171,4.900,22
243.180,3331.100,11.730,1.171,4.900,23
10.133,3123.900,11.637,1.141,5.000,0
20.265,3185.400,11.707,1.147,5.000,1
30.398,3219.300,11.745,1.151,5.000,2
40.530,3242.400,11.772,1.153,5.000,3
50.663,3259.700,11.792,1.155,5.000,4
60.795,3273.400,11.808,1.157,5.000,5
70.927,3284.700,11.821,1.158,5.000,6
81.060,3294.200,11.832,1.159,5.000,7
91.192,3302.400,11.841,1.160,5.000,8
101.330,3309.600,11.849,1.161,5.000,9
111.460,3315.900,11.857,1.162,5.000,10
121.590,3321.600,11.863,1.163,5.000,11
131.720,3326.800,11.869,1.163,5.000,12
141.850,3331.500,11.875,1.164,5.000,13
151.990,3335.800,11.880,1.165,5.000,14
162.120,3339.800,11.885,1.165,5.000,15
172.250,3343.500,11.889,1.166,5.000,16
182.380,3346.900,11.893,1.166,5.000,17
192.520,3350.100,11.897,1.166,5.000,18
202.650,3353.100,11.900,1.167,5.000,19
212.780,3355.900,11.903,1.167,5.000,20
222.910,3358.600,11.907,1.168,5.000,21
233.050,3361.100,11.909,1.168,5.000,22
243.180,3363.500,11.912,1.168,5.000,23
10.133,3142.300,11.798,1.140,5.100,0
20.265,3206.200,11.872,1.145,5.100,1
30.398,3241.800,11.913,1.149,5.100,2
40.530,3266.000,11.941,1.151,5.100,3
50.663,3284.200,11.962,1.153,5.100,4
60.795,3298.600,11.979,1.154,5.100,5
70.927,3310.500,11.993,1.156,5.100,6
81.060,3320.600,12.005,1.157,5.100,7
91.192,3329.300,12.015,1.158,5.100,8
101.330,3336.900,12.024,1.159,5.100,9
111.460,3343.700,12.032,1.160,5.100,10
121.590,3349.800,12.039,1.160,5.100,11
131.720,3355.300,12.046,1.161,5.100,12
141.850,3360.300,12.052,1.162,5.100,13
151.990,3364.900,12.057,1.162,5.100,14
162.120,3369.100,12.062,1.163,5.100,15
172.250,3373.100,12.067,1.163,5.100,16
182.380,3376.700,12.071,1.164,5.100,17
192.520,3380.100,12.076,1.164,5.100,18
202.650,3383.400,12.079,1.165,5.100,19
212.780,3386.400,12.083,1.165,5.100,20
222.910,3389.200,12.086,1.165,5.100,21
233.050,3391.900,12.090,1.166,5.100,22
243.180,3394.500,12.093,1.166,5.100,23
10.133,3159.600,11.957,1.138,5.200,0
20.265,3225.900,12.035,1.143,5.200,1
30.398,3263.000,12.078,1.147,5.200,2
40.530,3288.300,12.108,1.149,5.200,3
50.663,3307.400,12.131,1.151,5.200,4
60.795,3322.600,12.149,1.152,5.200,5
70.927,3335.100,12.164,1.154,5.200,6
81.060,3345.700,12.177,1.155,5.200,7
91.192,3354.900,12.188,1.156,5.200,8
101.330,3363.000,12.197,1.157,5.200,9
111.460,3370.100,12.206,1.157,5.200,10
121.590,3376.600,12.214,1.158,5.200,11
131.720,3382.400,12.221,1.159,5.200,12
141.850,3387.700,12.227,1.159,5.200,13
151.990,3392.600,12.233,1.160,5.200,14
162.120,3397.100,12.239,1.160,5.200,15
172.250,3401.300,12.244,1.161,5.200,16
182.380,3405.200,12.248,1.161,5.200,17
192.520,3408.900,12.253,1.162,5.200,18
202.650,3412.300,12.257,1.162,5.200,19
212.780,3415.500,12.261,1.163,5.200,20
222.910,3418.500,12.264,1.163,5.200,21
233.050,3421.400,12.268,1.163,5.200,22
243.180,3424.100,12.271,1.164,5.200,23
10.133,3175.700,12.115,1.136,5.300,0
20.265,3244.400,12.196,1.142,5.300,1
30.398,3282.900,12.242,1.145,5.300,2
40.530,3309.300,12.274,1.147,5.300,3
50.663,3329.300,12.298,1.149,5.300,4
60.795,3345.200,12.317,1.150,5.300,5
70.927,3358.300,12.333,1.152,5.300,6
81.060,3369.500,12.347,1.153,5.300,7
91.192,3379.200,12.358,1.154,5.300,8
101.330,3387.700,12.369,1.154,5.300,9
111.460,3395.200,12.378,1.155,5.300,10
121.590,3402.000,12.386,1.156,5.300,11
131.720,3408.200,12.394,1.157,5.300,12
141.850,3413.800,12.401,1.157,5.300,13
151.990,3419.000,12.407,1.158,5.300,14
162.120,3423.800,12.413,1.158,5.300,15
172.250,3428.200,12.418,1.159,5.300,16
182.380,3432.400,12.424,1.159,5.300,17
192.520,3436.200,12.428,1.160,5.300,18
202.650,3439.900,12.433,1.160,5.300,19
212.780,3443.300,12.437,1.160,5.300,20
222.910,3446.500,12.441,1.161,5.300,21
233.050,3449.600,12.445,1.161,5.300,22
243.180,3452.500,12.448,1.161,5.300,23
10.133,3190.800,12.270,1.135,5.400,0
20.265,3261.700,12.356,1.140,5.400,1
30.398,3301.600,12.404,1.143,5.400,2
40.530,3329.100,12.437,1.145,5.400,3
50.663,3349.900,12.463,1.147,5.400,4
60.795,3366.500,12.483,1.148,5.400,5
70.927,3380.300,12.500,1.150,5.400,6
81.060,3392.000,12.515,1.151,5.400,7
91.192,3402.100,12.527,1.152,5.400,8
101.330,3411.100,12.538,1.152,5.400,9
111.460,3419.000,12.548,1.153,5.400,10
121.590,3426.200,12.557,1.154,5.400,11
131.720,3432.700,12.565,1.155,5.400,12
141.850,3438.600,12.573,1.155,5.400,13
151.990,3444.100,12.579,1.156,5.400,14
162.120,3449.100,12.586,1.156,5.400,15
172.250,3453.800,12.591,1.157,5.400,16
182.380,3458.200,12.597,1.157,5.400,17
192.520,3462.300,12.602,1.158,5.400,18
202.650,3466.200,12.607,1.158,5.400,19
212.780,3469.800,12.611,1.158,5.400,20
222.910,3473.200,12.616,1.159,5.400,21
233.050,3476.500,12.620,1.159,5.400,22
243.180,3479.500,12.624,1.159,5.400,23
10.133,3204.900,12.424,1.133,5.500,0
20.265,3277.900,12.513,1.138,5.500,1
30.398,3319.200,12.564,1.141,5.500,2
40.530,3347.700,12.599,1.144,5.500,3
50.663,3369.300,12.626,1.145,5.500,4
60.795,3386.600,12.648,1.147,5.500,5
70.927,3401.000,12.666,1.148,5.500,6
81.060,3413.200,12.681,1.149,5.500,7
91.192,3423.800,12.694,1.150,5.500,8
101.330,3433.200,12.706,1.151,5.500,9
111.460,3441.500,12.716,1.151,5.500,10
121.590,3449.000,12.726,1.152,5.500,11
131.720,3455.900,12.735,1.153,5.500,12
141.850,3462.100,12.742,1.153,5.500,13
151.990,3467.900,12.750,1.154,5.500,14
162.120,3473.200,12.756,1.154,5.500,15
172.250,3478.100,12.763,1.155,5.500,16
182.380,3482.700,12.769,1.155,5.500,17
192.520,3487.100,12.774,1.156,5.500,18
202.650,3491.100,12.779,1.156,5.500,19
212.780,3495.000,12.784,1.156,5.500,20
222.910,3498.600,12.789,1.157,5.500,21
233.050,3502.000,12.793,1.157,5.500,22
243.180,3505.300,12.797,1.157,5.500,23
10.133,3218.000,12.576,1.132,5.600,0
20.265,3293.000,12.669,1.137,5.600,1
30.398,3335.600,12.722,1.140,5.600,2
40.530,3365.100,12.759,1.142,5.600,3
50.663,3387.500,12.787,1.144,5.600,4
60.795,3405.500,12.810,1.145,5.600,5
70.927,3420.500,12.829,1.146,5.600,6
81.060,3433.200,12.845,1.147,5.600,7
91.192,3444.300,12.859,1.148,5.600,8
101.330,3454.000,12.872,1.149,5.600,9
111.460,3462.700,12.883,1.150,5.600,10
121.590,3470.600,12.893,1.150,5.600,11
131.720,3477.800,12.902,1.151,5.600,12
141.850,3484.300,12.910,1.151,5.600,13
151.990,3490.300,12.918,1.152,5.600,14
162.120,3495.900,12.925,1.152,5.600,15
172.250,3501.100,12.932,1.153,5.600,16
182.380,3506.000,12.938,1.153,5.600,17
192.520,3510.500,12.944,1.154,5.600,18
202.650,3514.800,12.950,1.154,5.600,19
212.780,3518.900,12.955,1.154,5.600,20
222.910,3522.700,12.960,1.155,5.600,21
233.050,3526.300,12.964,1.155,5.600,22
243.180,3529.700,12.969,1.155,5.600,23
10.133,3230.200,12.726,1.131,5.700,0
20.265,3307.000,12.822,1.136,5.700,1
30.398,3350.900,12.878,1.138,5.700,2
40.530,3381.400,12.917,1.140,5.700,3
50.663,3404.600,12.946,1.142,5.700,4
60.795,3423.200,12.970,1.143,5.700,5
70.927,3438.700,12.990,1.144,5.700,6
81.060,3451.900,13.007,1.145,5.700,7
91.192,3463.500,13.022,1.146,5.700,8
101.330,3473.600,13.035,1.147,5.700,9
111.460,3482.700,13.047,1.148,5.700,10
121.590,3490.900,13.058,1.148,5.700,11
131.720,3498.400,13.068,1.149,5.700,12
141.850,3505.300,13.076,1.150,5.700,13
151.990,3511.600,13.085,1.150,5.700,14
162.120,3517.400,13.092,1.151,5.700,15
172.250,3522.900,13.099,1.151,5.700,16
182.380,3527.900,13.106,1.151,5.700,17
192.520,3532.700,13.112,1.152,5.700,18
202.650,3537.200,13.118,1.152,5.700,19
212.780,3541.400,13.124,1.153,5.700,20
222.910,3545.500,13.129,1.153,5.700,21
233.050,3549.300,13.134,1.153,5.700,22
243.180,3552.900,13.139,1.154,5.700,23
10.133,3241.400,12.874,1.130,5.800,0
20.265,3320.100,12.974,1.134,5.800,1
30.398,3365.200,13.032,1.137,5.800,2
40.530,3396.500,13.073,1.139,5.800,3
50.663,3420.500,13.104,1.141,5.800,4
60.795,3439.700,13.129,1.142,5.800,5
70.927,3455.800,13.150,1.143,5.800,6
81.060,3469.500,13.168,1.144,5.800,7
91.192,3481.500,13.183,1.145,5.800,8
101.330,3492.000,13.197,1.146,5.800,9
111.460,3501.500,13.210,1.146,5.800,10
121.590,3510.000,13.221,1.147,5.800,11
131.720,3517.800,13.231,1.147,5.800,12
141.850,3524.900,13.240,1.148,5.800,13
151.990,3531.500,13.249,1.148,5.800,14
162.120,3537.600,13.257,1.149,5.800,15
172.250,3543.300,13.265,1.149,5.800,16
182.380,3548.600,13.272,1.150,5.800,17
192.520,3553.600,13.278,1.150,5.800,18
202.650,3558.300,13.285,1.151,5.800,19
212.780,3562.800,13.291,1.151,5.800,20
222.910,3566.900,13.296,1.151,5.800,21
233.050,3570.900,13.301,1.152,5.800,22
243.180,3574.700,13.307,1.152,5.800,23
10.133,3251.800,13.021,1.129,5.900,0
20.265,3332.200,13.124,1.133,5.900,1
30.398,3378.400,13.184,1.136,5.900,2
40.530,3410.600,13.227,1.138,5.900,3
50.663,3435.300,13.259,1.139,5.900,4
60.795,3455.100,13.285,1.141,5.900,5
70.927,3471.700,13.307,1.142,5.900,6
81.060,3485.900,13.326,1.143,5.900,7
91.192,3498.300,13.342,1.143,5.900,8
101.330,3509.200,13.357,1.144,5.900,9
111.460,3519.000,13.370,1.145,5.900,10
121.590,3527.900,13.382,1.145,5.900,11
131.720,3536.000,13.393,1.146,5.900,12
141.850,3543.400,13.402,1.146,5.900,13
151.990,3550.200,13.412,1.147,5.900,14
162.120,3556.600,13.420,1.147,5.900,15
172.250,3562.500,13.428,1.148,5.900,16
182.380,3568.000,13.436,1.148,5.900,17
192.520,3573.300,13.443,1.149,5.900,18
202.650,3578.200,13.449,1.149,5.900,19
212.780,3582.800,13.455,1.149,5.900,20
222.910,3587.200,13.461,1.150,5.900,21
233.050,3591.300,13.467,1.150,5.900,22
243.180,3595.300,13.472,1.150,5.900,23
10.133,3261.300,13.165,1.128,6.000,0
20.265,3343.300,13.272,1.132,6.000,1
30.398,3390.600,13.335,1.135,6.000,2
40.530,3423.700,13.378,1.137,6.000,3
50.663,3449.000,13.412,1.138,6.000,4
60.795,3469.400,13.439,1.139,6.000,5
70.927,3486.500,13.462,1.140,6.000,6
81.060,3501.100,13.482,1.141,6.000,7
91.192,3513.900,13.499,1.142,6.000,8
101.330,3525.200,13.514,1.143,6.000,9
111.460,3535.300,13.528,1.143,6.000,10
121.590,3544.500,13.541,1.144,6.000,11
131.720,3552.900,13.552,1.144,6.000,12
141.850,3560.600,13.562,1.145,6.000,13
151.990,3567.700,13.572,1.145,6.000,14
162.120,3574.300,13.581,1.146,6.000,15
172.250,3580.500,13.589,1.146,6.000,16
182.380,3586.200,13.597,1.147,6.000,17
192.520,3591.600,13.605,1.147,6.000,18
202.650,3596.700,13.612,1.147,6.000,19
212.780,3601.600,13.618,1.148,6.000,20
222.910,3606.100,13.624,1.148,6.000,21
233.050,3610.500,13.630,1.148,6.000,22
243.180,3614.600,13.636,1.149,6.000,23
10.133,3270.000,13.308,1.127,6.100,0
20.265,3353.500,13.418,1.131,6.100,1
30.398,3401.800,13.483,1.134,6.100,2
40.530,3435.700,13.528,1.136,6.100,3
50.663,3461.600,13.563,1.137,6.100,4
60.795,3482.600,13.592,1.138,6.100,5
70.927,3500.100,13.616,1.139,6.100,6
81.060,3515.200,13.636,1.140,6.100,7
91.192,3528.400,13.654,1.141,6.100,8
101.330,3540.000,13.670,1.141,6.100,9
111.460,3550.500,13.684,1.142,6.100,10
121.590,3560.000,13.697,1.143,6.100,11
131.720,3568.700,13.709,1.143,6.100,12
141.850,3576.600,13.720,1.144,6.100,13
151.990,3584.000,13.730,1.144,6.100,14
162.120,3590.800,13.740,1.144,6.100,15
172.250,3597.200,13.749,1.145,6.100,16
182.380,3603.100,13.757,1.145,6.100,17
192.520,3608.800,13.765,1.146,6.100,18
202.650,3614.100,13.772,1.146,6.100,19
212.780,3619.100,13.779,1.146,6.100,20
222.910,3623.800,13.785,1.147,6.100,21
233.050,3628.300,13.792,1.147,6.100,22
243.180,3632.600,13.798,1.147,6.100,23